key,6,7
65,挑戰伊甸零式再生之章2,我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！
66,挑戰伊甸零式再生之章3,我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！
67,挑戰伊甸零式再生之章4,我聽說你們在空無大地的活動已經告一段落了。真是辛苦了！雖然不知道今後會有怎樣的變化……總之為表祝賀，我已經對木人進行了改良。請一定要用用看啊！
68,挑戰鑽石神兵狂想作戰,這次做的夢真是令人難過啊……我夢到你正在和如鑽石般閃耀的巨人戰鬥，但是看起來卻非常悲傷。不管怎樣，我已經根據夢中的這場戰鬥對木人進行了強化。請一定要用用看啊！
69,挑戰謳歌終結之物,擊退末日的威脅，拯救了整個星球生命的你不愧稱為絕世的英雄！為了能讓你的實力登峰造極，我特別製作了新的木人。請一定要用用看啊！
70,挑戰海德林暉光殲滅戰,聽說你在趕赴決戰之地前，突破了星球的意志給予的試煉。我一直在思考究竟是什麼樣的木人才配得上你，在不斷試錯之後，終於進一步改良出了適合你的木人。請一定要用用看啊！
71,挑戰佐迪亞克暝暗殲滅戰,聽說曾經被召喚出來用於拯救世界的古神以不完全的形態復甦，並且還被邪惡之人用來作惡。我很好奇那個古神如果以完全形態復甦會是什麼樣。在這種想法下我改進了木人。請一定要用用看啊！
72,挑戰萬魔殿邊境之獄,前幾天，舊薩雷安的克勞狄恩老師發來了委託，希望能為去調查萬魔殿的你準備好訓練用的木人。一聽說能幫上你的忙，我立刻就做了新的木人。請一定要用用看啊！
73,挑戰零式萬魔殿邊境之獄1,聽說你在調查萬魔殿的過程中還和半神戰鬥了一番。雖然我這個凡夫俗子只能想像那是什麼感覺，但他肯定是個非常強大的對手。我已經對木人進行了改良，請你務必來試一試！
74,挑戰零式萬魔殿邊境之獄2,聽說你在調查萬魔殿的過程中還和半神戰鬥了一番。雖然我這個凡夫俗子只能想像那是什麼感覺，但他肯定是個非常強大的對手。我已經對木人進行了改良，請你務必來試一試！
75,挑戰零式萬魔殿邊境之獄3,聽說你在調查萬魔殿的過程中還和半神戰鬥了一番。雖然我這個凡夫俗子只能想像那是什麼感覺，但他肯定是個非常強大的對手。我已經對木人進行了改良，請你務必來試一試！
76,挑戰零式萬魔殿邊境之獄4,聽說你在調查萬魔殿的過程中還和半神戰鬥了一番。雖然我這個凡夫俗子只能想像那是什麼感覺，但他肯定是個非常強大的對手。我已經對木人進行了改良，請你務必來試一試！
77,挑戰木人殲滅戰（60級）,異國的詩人之前給了我一個調整木人的委託。他說你這位身經百戰的冒險者想要回歸初心，用有限的戰技和魔法來訓練，需要合適的木人。我已經照著他的要求準備好了，快來試試好不好用吧！
78,挑戰木人殲滅戰（70級）,你好啊，阿拉米格的解放者！前兩天有個奇怪的詩人給了我一個委託。他說你這位身經百戰的冒險者想要回歸初心，用有限的戰技和魔法來訓練，需要合適的木人。我已經照著他的要求準備好了，快來試試好不好用吧！
79,挑戰木人殲滅戰（80級）,前兩天有個奇怪的詩人給了我一個委託。他說你想要回歸初心，用有限的戰技和魔法來訓練，需要合適的木人。暗之戰士大人的需要，那還不是小事一樁，我已經照著他的要求準備好了，快來試試好不好用吧！
80,挑戰木人殲滅戰（90級）,我在異國的詩人閣下的建議下開發了新的木人。據他所說，這是立足當下放眼未來之舉，他認為你在不久的將來會需要這樣一款能對訓練時使用的戰技和魔法種類做出限制的木人……在當地煉金術士的幫助下，我很快完成了這款木人的製作，希望你一定要來試試！
81,挑戰終極之戰,多虧你和拂曉血盟的努力，我們才得以從末日危機中倖存。但這次的經歷讓人不由擔憂，若是造成了末日的「謳歌終結之物」有著更深的絕望，如今又會變成何等場面。正因如此，即使這次的危機已經過去，我仍以更深的絕望為假想敵改良了木人，希望它能幫你做好迎接今後戰鬥的準備。
82,挑戰巴爾巴莉希婭殲殛戰,我從納卜狄恩那裡聽說你們前往了虛無界進行調查？哎呀呀，你可真是一位總能提供給我們談資的人啊。為了你今後能夠有更好的表現，我以大妖異作為假想敵人對木人進行了改良，請你來試試看吧！
83,挑戰萬魔殿煉淨之獄,前幾天有一位來自舊薩雷安的研究者委託我為你準備練習用的木人，聽說你要前往萬魔殿深處一個叫煉淨之獄的地方？那就趕緊來試試我為此改良過的木人吧！
84,挑戰零式萬魔殿煉淨之獄1,我聽說你在調查煉淨之獄的過程中與如同神明一樣能夠操控生物概念的傢伙戰鬥過。說實在的，我實在無法想像那是怎樣的一種情形……不過我還是按照我能想到的最危險的情況對木人進行了改良。請活用木人鍛鍊自己，以應對更為艱難的挑戰吧！
85,挑戰零式萬魔殿煉淨之獄2,我聽說你在調查煉淨之獄的過程中與如同神明一樣能夠操控生物概念的傢伙戰鬥過。說實在的，我實在無法想像那是怎樣的一種情形……不過我還是按照我能想到的最危險的情況對木人進行了改良。請活用木人鍛鍊自己，以應對更為艱難的挑戰吧！
86,挑戰零式萬魔殿煉淨之獄3,我聽說你在調查煉淨之獄的過程中與如同神明一樣能夠操控生物概念的傢伙戰鬥過。說實在的，我實在無法想像那是怎樣的一種情形……不過我還是按照我能想到的最危險的情況對木人進行了改良。請活用木人鍛鍊自己，以應對更為艱難的挑戰吧！
87,挑戰零式萬魔殿煉淨之獄4,我聽說你在調查煉淨之獄的過程中與如同神明一樣能夠操控生物概念的傢伙戰鬥過。說實在的，我實在無法想像那是怎樣的一種情形……不過我還是按照我能想到的最危險的情況對木人進行了改良。請活用木人鍛鍊自己，以應對更為艱難的挑戰吧！
88,挑戰盧比坎特殲殛戰,這回我又從納卜狄恩那裡聽說，從海裡出現的火球，其實是一個十分強大的妖異啊。而且你還在劍岩那裡和他展開了彷彿神話中描述的那種激鬥，並最終打敗了他。為了向你表示感謝，我改良了木人，請務必來試試吧！
89,挑戰高貝扎殲殛戰,我又聽納卜狄恩說，你去了虛無界的月球，還和那裡的妖異大軍首領對峙。哎呀……真是猶如奇譚一般夢幻的事跡啊。為了讓你能夠更進一步，我改良了木人，請務必來試試吧！
90,挑戰萬魔殿荒天之獄,我聽舊薩雷安的研究者說，星海中突然出現了只存在於古代的萬魔殿，你還親自去調查了。真是意外重重啊……為了讓你能夠更好地應付突發事件，我改良了木人，希望能夠派上用場！
91,挑戰零式萬魔殿荒天之獄1,我聽說你在星海的「萬魔殿」打倒了這一連串事件的幕後黑手。真不愧是英雄啊，多虧有你在，生命的循環才得以保全！為了讓你能夠更好地磨鍊身手，我改良了木人，請務必來試試吧！
92,挑戰零式萬魔殿荒天之獄2,我聽說你在星海的「萬魔殿」打倒了這一連串事件的幕後黑手。真不愧是英雄啊，多虧有你在，生命的循環才得以保全！為了讓你能夠更好地磨鍊身手，我改良了木人，請務必來試試吧！
93,挑戰零式萬魔殿荒天之獄3,我聽說你在星海的「萬魔殿」打倒了這一連串事件的幕後黑手。真不愧是英雄啊，多虧有你在，生命的循環才得以保全！為了讓你能夠更好地磨鍊身手，我改良了木人，請務必來試試吧！
94,挑戰零式萬魔殿荒天之獄4,我聽說你在星海的「萬魔殿」打倒了這一連串事件的幕後黑手。真不愧是英雄啊，多虧有你在，生命的循環才得以保全！為了讓你能夠更好地磨鍊身手，我改良了木人，請務必來試試吧！
95,挑戰澤羅姆斯殲殛戰,這回我又從納卜狄恩那裡聽說，你去了虛無界的月球深處，擊退了想要打破世界壁壘的大妖異。這、這簡直是神話一般的偉業！為了讓你能夠更好地磨鍊身手，我改良了木人，請務必來試試吧！
96,挑戰永恆女王殲滅戰,呼哈哈哈！拯救九號解決方案的人啊！來得正好！為了能讓你的戰鬥力更進一步，我把木人變得更牢固了。這可是我這個雷轉質學的天選之子專門為你改的！你就心懷對我的感謝，好好使用吧！
97,挑戰佐拉加殲殛戰,呼哈哈哈！聽說你和武王佐拉加對峙的時候，他吞噬了許多被自己殺死的民眾的靈魂，徹底變異之後還在和你繼續戰鬥。為了讓戰勝了他的你得到進一步的鍛鍊，我再次強化了木人的強度。來吧，用的時候別忘了感謝我！
98,挑戰豔翼蛇鳥殲殛戰,呼哈哈哈！我聽那些圖萊尤拉出身的人說，在那裡有一個叫豔翼蛇鳥的猛禽被稱為擁有生命的天災。要我說，區區野獸，沒什麼好怕的！不過以防萬一，我幫你進一步強化了木人。好好利用吧！
99,挑戰阿卡狄亞登天鬥技場輕量級,呼哈哈哈！我都聽說啦！你參加了所有強者都憧憬的盛典，傳說中的登天鬥技場是不是啊！那我也要拿出自己的看家本領，好好地給你改造一番鍛鍊用的木人了。你可一定要來試試啊！
100,挑戰阿卡狄亞零式登天鬥技場輕量級1,呼哈哈哈！真是太不可思議了，你竟然成為了輕量級的王者！總之先恭喜你，不過，你不會這樣就滿足了吧？為了讓你變得更強，我幫你強化了木人，相信一定能幫助到你！
101,挑戰阿卡狄亞零式登天鬥技場輕量級2,呼哈哈哈！真是太不可思議了，你竟然成為了輕量級的王者！總之先恭喜你，不過，你不會這樣就滿足了吧？為了讓你變得更強，我幫你強化了木人，相信一定能幫助到你！
102,挑戰阿卡狄亞零式登天鬥技場輕量級3,呼哈哈哈！真是太不可思議了，你竟然成為了輕量級的王者！總之先恭喜你，不過，你不會這樣就滿足了吧？為了讓你變得更強，我幫你強化了木人，相信一定能幫助到你！
103,挑戰阿卡狄亞零式登天鬥技場輕量級4,呼哈哈哈！真是太不可思議了，你竟然成為了輕量級的王者！總之先恭喜你，不過，你不會這樣就滿足了吧？為了讓你變得更強，我幫你強化了木人，相信一定能幫助到你！
104,挑戰木人殲滅戰（100級）,呼哈哈哈！前兩天忘斷軍的同事來找了我幫忙，說希望我能調整木人的強度，幫他們的協助者，也就是你鍛鍊身體！哈哈哈！我可是雷轉質學的天選之子！小事一樁！快來試試吧！
105,挑戰永恆女王憶想殲滅戰,呼哈哈哈！我聽說你之前與斯菲因王正面對峙，終結了那個無心的機器。為了讓你的戰鬥力更進一步，我把木人變得更牢固了。這樣一來你就可以與需要拼上性命全力阻止的敵人戰鬥了，快來試試吧！
106,挑戰暗黑之雲誅滅戰,呼哈哈哈！我從那個紅頭髮的小哥那裡聽說了！你在被黑暗吞噬的異界擊退了名為暗黑之雲的魔王！聽聞此事，我立馬就調整了木人的牢固度。希望你在這片地區也能動動手指就把天上的暗雲全都彈飛。快來試試吧！
107,挑戰澤蓮尼婭殲殛戰,呼哈哈哈！我從忘斷軍的同志那裡聽說了！你打贏了以古代的守護騎士澤蓮尼婭為原型的決戰兵器啊！聽聞此事，我也得為你準備好相應強度的木人才行。快來試試吧！
108,挑戰阿卡狄亞登天鬥技場中量級,呼哈哈哈！我聽說你要挑戰阿卡狄亞登天鬥技場中量級啊！看來輕量級已經不能滿足你，你還要朝著更高的境界邁進，真是有毅力！我為你專門調整了木人，快來試試看吧！
109,挑戰阿卡狄亞零式登天鬥技場中量級1,呼哈哈哈！沒想到你真的拿下了中量級的王座啊！我本來準備了一些讚美之詞，但想必對於你來說沒有什麼意義，那……就用我準備的最新木人為你今後的戰鬥打好基礎吧！
110,挑戰阿卡狄亞零式登天鬥技場中量級2,呼哈哈哈！沒想到你真的拿下了中量級的王座啊！我本來準備了一些讚美之詞，但想必對於你來說沒有什麼意義，那……就用我準備的最新木人為你今後的戰鬥打好基礎吧！
111,挑戰阿卡狄亞零式登天鬥技場中量級3,呼哈哈哈！沒想到你真的拿下了中量級的王座啊！我本來準備了一些讚美之詞，但想必對於你來說沒有什麼意義，那……就用我準備的最新木人為你今後的戰鬥打好基礎吧！
112,挑戰阿卡狄亞零式登天鬥技場中量級4,呼哈哈哈！沒想到你真的拿下了中量級的王座啊！我本來準備了一些讚美之詞，但想必對於你來說沒有什麼意義，那……就用我準備的最新木人為你今後的戰鬥打好基礎吧！
113,挑戰永遠之暗悲惶殲滅戰,呼哈哈哈！我從忘斷軍的同志那裡聽說了！你一路追擊卡琉克斯，最終直面「死亡的恐懼」化成的實體，然後打了一場漂亮的仗！你救了我的同胞，感激不盡。作為回報，我重新調整了木人，你就盡情利用它鍛鍊吧！
114,挑戰護鎖刃龍上位狩獵戰,呼哈哈哈！前幾天撞見個這一帶少見的小個子獸人。據那傢伙說，他和某個協助者一起狩獵了一頭名為護鎖刃龍的強大怪物。所以你這傢伙也沒時間偷懶了！我重新調整了木人，你就盡情利用它鍛鍊吧！
115,挑戰格萊楊拉波爾殲殛戰,呼哈哈哈！我可聽說了啊，你之前破壞了林德布魯姆製造的古代裝甲列車對吧，名字是叫……哦對，格萊楊拉波爾對吧？那可是個留存於世興風作浪數百年的禍害，你居然打贏了它，真是幹得漂亮啊！多說無益，我準備了新的木人給你，來練練手吧！
116,挑戰阿卡狄亞登天鬥技場重量級,呼哈哈哈！你終於要挑戰阿卡狄亞登天鬥技場重量級了啊，這個階級的鬥士們可都是一群怪人……但你無疑能夠成為全量級冠軍！我把為你加油的意志都傾注在新打造的木人上了，要是能幫上你就再好不過了！
117,挑戰阿卡狄亞零式登天鬥技場 重量級1,呼哈哈哈！我可看到轉播了！沒想到你居然真的成了不靠外力的全量級冠軍啊！真是一場酣暢淋漓的戰鬥啊！我的那番心血也算是值了……不過，畢竟是你，一定還沒打過癮吧？我立刻就調整好了木人，你來試試看吧！
118,挑戰阿卡狄亞零式登天鬥技場 重量級2,呼哈哈哈！我可看到轉播了！沒想到你居然真的成了不靠外力的全量級冠軍啊！真是一場酣暢淋漓的戰鬥啊！我的那番心血也算是值了……不過，畢竟是你，一定還沒打過癮吧？我立刻就調整好了木人，你來試試看吧！
119,挑戰阿卡狄亞零式登天鬥技場 重量級3,呼哈哈哈！我可看到轉播了！沒想到你居然真的成了不靠外力的全量級冠軍啊！真是一場酣暢淋漓的戰鬥啊！我的那番心血也算是值了……不過，畢竟是你，一定還沒打過癮吧？我立刻就調整好了木人，你來試試看吧！
120,挑戰阿卡狄亞零式登天鬥技場 重量級4,呼哈哈哈！我可看到轉播了！沒想到你居然真的成了不靠外力的全量級冠軍啊！真是一場酣暢淋漓的戰鬥啊！我的那番心血也算是值了……不過，畢竟是你，一定還沒打過癮吧？我立刻就調整好了木人，你來試試看吧！
