key,3,4,5
464,The Lost,,"擁有冷色毛髮的硌獅部族。
在很久以前，他們捨去了定居生活，開始了流浪生活。
他們時而是體力勞動者，時而是助人的傭兵，有時甚至是旅行商人，
根據不同時期改變自己的職業，過著隨性的自由生活。
這種生活方式被比喻為遠離太陽的彗星，故被稱作迷蹤之民。"
465,迷蹤之民,,
466,Rava,,"擁有褐色皮膚能夠融入昏暗密林的維埃拉部族。
他們將葛爾摩大密林視為聖地，稱自己為森林的守護者，
對未經允許就踏入森林的人，將會用長槍與弓箭歡迎對方。
在受到舊達爾馬斯卡王國統治的時期，他們依然享有自治權。
雖然大部分族人至今維持著古樸的生活習慣，不過也有小部分人離開森林去到了外界生活。"
467,密林之民,,
468,Veena,,"擁有白色皮膚如同飄雪點綴山林的維埃拉部族。
他們以斯卡提山脈南側的山腹附近為根據地，
堅持著古時延續下來的狩獵採集的生活，完全斷絕與外界的接觸。
其中也有人捨棄了這種生活，走出了故鄉，
因受到戰亂餘波的影響，其中一部分人前往了艾歐澤亞。"
469,山林之民,,
470,,,
471,哈羅妮是司掌冰河與戰爭的女神，同時也是伊修加德城邦的守護神。<hex:02100103>她有著冰屬性的神力，負責管理星一月的運行。<hex:02100103>據傳說，哈羅妮是破壞神拉爾戈的女兒，也是大地神諾菲卡的敵人。<hex:02100103>她經常被描繪為一位裝備著青銅巨盾的強大戰士。象徵符號則是三把並列的尖槍。,,
472,梅茵菲娜是司掌雙月與慈愛的女神。<hex:02100103>她有著冰屬性的神力，負責管理靈一月的運行。<hex:02100103>據傳說，梅茵菲娜是太陽神阿澤瑪同父異母的妹妹，也是山岳神奧修昂的戀人。<hex:02100103>她經常被描繪為一位手持平底鍋的侍女。象徵符號則是一輪滿月。,,
473,沙利亞克是司掌河流與知識的男神，同時也是薩雷安城邦的守護神。<hex:02100103>他有著水屬性的神力，負責管理星二月的運行。<hex:02100103>據傳說，沙利亞克是海洋神利姆萊茵的父親，也是工藝神比爾格的師傅。<hex:02100103>他經常被描繪為一位手持白蠟木手杖的學者。象徵符號則是一個卷軸。,,
474,妮美雅是司掌行星與命運的女神。<hex:02100103>她有著水屬性的神力，負責管理靈二月的運行。<hex:02100103>據傳說，妮美雅是光陰神阿爾基克的妹妹，也是破壞神拉爾戈的主人。<hex:02100103>她經常被描繪為一位披戴著白色面紗的紡織人。象徵符號則是一架紡車。,,
475,利姆萊茵是司掌海洋與航海的女神，同時也是利姆薩·羅敏薩城邦的守護神。<hex:02100103>她有著風屬性的神力，負責管理星三月的運行。<hex:02100103>據傳說，利姆萊茵是河川神沙利亞克的女兒，也是大地神諾菲卡的姐姐。<hex:02100103>她經常被描繪為一位手持長尖漁叉的健壯漁民。象徵符號則是一朵浪花。,,
476,奧修昂是司掌山岳與放浪的男神。<hex:02100103>他有著風屬性的神力，負責管理靈三月的運行。<hex:02100103>據傳說，奧修昂是商貿神納爾札爾的結義兄弟，也是戰爭神哈羅妮的摯友。<hex:02100103>他經常被描繪為一位手持紫杉木弓的悠閒獵人。象徵符號則是一把登山手杖。,,
477,比爾格是司掌建築與工藝的男神。<hex:02100103>他有著雷屬性的神力，負責管理星四月的運行。<hex:02100103>據傳說，比爾格是河川神沙利亞克的弟子，也是戰爭神哈羅妮的兄長。<hex:02100103>他經常被描繪為一位手持雙頭鐵錘的老實鐵匠。象徵符號則是一隻靈巧的手。,,
478,拉爾戈是司掌彗星與破壞的男神，同時也是阿拉米格城邦的守護神。<hex:02100103>他有著雷屬性的神力，負責管理靈四月的運行。<hex:02100103>據傳說，拉爾戈是行星神妮美雅的僕人，也是工藝神比爾格和戰爭神哈羅妮的養父。<hex:02100103>他經常被描繪為一位手持黃銅手杖的魔法師。象徵符號則是一顆流星。,,
479,阿澤瑪是司掌太陽與審理的女神。<hex:02100103>她有著火屬性的神力，負責管理星五月的運行。<hex:02100103>據傳說，阿澤瑪是光陰神阿爾基克的女兒，也是慈愛神梅茵菲娜的姐姐。<hex:02100103>她經常被描繪為一位手持黃金扇的貴婦。象徵符號則是一輪旭日。,,
480,納爾札爾是司掌地底與商貿的男神，同時也是烏爾達哈城邦的守護神。<hex:02100103>他有著火屬性的神力，負責管理靈五月的運行。<hex:02100103>據傳說，納爾札爾有著名為納爾和札爾的兩張面孔，是一個雙子神。<hex:02100103>他經常被描繪為一位手持天平的機敏商人。象徵符號則是貝殼貨幣。,,
481,諾菲卡是司掌大地與豐饒的女神，同時也是格里達尼亞城邦的守護神。<hex:02100103>她有著土屬性的神力，負責管理星六月的運行。<hex:02100103>據傳說，諾菲卡是太陽神阿澤瑪的女兒，也是海洋神利姆萊茵的妹妹。<hex:02100103>她經常被描繪為一位手持鋼鐵鐮刀的開朗農民。象徵符號則是表示春天的綠葉。,,
482,阿爾基克是司掌重力與光陰的男神。<hex:02100103>他有著土屬性的神力，負責管理靈六月的運行。<hex:02100103>據傳說，阿爾基克是行星神妮美雅的兄長，也是太陽神阿澤瑪與月亮神梅茵菲娜的父親。<hex:02100103>他經常被描繪為一位手持秘銀大斧的帝王。象徵符號則是一個沙漏。,,
483,,,
484,,,
485,,,
486,,,
487,,,
488,,,
489,,,
490,,,
491,,,
492,,,
493,,,
494,,,
495,,,
496,,,
497,,,
498,,,
499,,,
500,CASTING,,
501,建立角色,,
502,Paladin,,
503,騎士,,
504,裝備,,
505,建立角色,,
506,確定,,
507,返回,,
508,,,
509,,,
510,預設出演（中原之民男性）,,
511,存檔<hex:022003E80203>:<hex:020929E804FF12><hex:02280BFF06>Tribe<hex:E8030103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8030203>女<hex:03>,,
512,該角色僅用來演示遊戲影像，無法變更身上的裝備。,,
513,沒有任何儲存時的留言。,,
514,,,
515,,,
516,,,
517,,,
518,,,
519,,,
520,,,
521,,,
522,,,
523,,,
524,,,
525,,,
526,,,
527,,,
528,,,
529,,,
530,(開始地:<hex:02280AFF05>Town<hex:E8030103>) <hex:022B14FF12><hex:02280EFF09>ClassJob<hex:E8020103><hex:03>,,
531,(Start: Ul'dah) Gladiator,,
532,(Start: Ul'dah) Pugilist,,
533,(Start: Limsa Lominsa) Marauder,,
534,(Start: Gridania) Lancer,,
535,(Start: Gridania) Archer,,
536,(Start: Gridania) Conjurer,,
537,(Start: Ul'dah) Thaumaturge,,
538,(Start: Limsa Lominsa) Arcanist,,
539,,,
540,最短,,
541,較短,,
542,標準,,
543,較長,,
544,最長,,
545,類型1,,
546,類型2,,
547,類型3,,
548,類型4,,
549,,,
550,,,
551,,,
552,,,
553,,,
554,,,
555,最短,,
556,較短,,
557,標準,,
558,較長,,
559,最長,,
560,類型1,,
561,類型2,,
562,類型3,,
563,類型4,,
564,,,
565,最小,,
566,較小,,
567,標準,,
568,較大,,
569,最大,,
570,,,
571,,,
572,,,
573,,,
574,,,
575,,,
576,,,
577,,,
578,,,
579,,,
580,,,
581,,,
582,,,
583,,,
584,,,
585,,,
586,,,
587,,,
588,,,
589,,,
590,,,
591,,,
592,,,
593,,,
594,,,
595,,,
596,,,
597,,,
598,,,
599,,,
600,<hex:021E021803>旋轉視角 <hex:021E021503>旋轉背景 <hex:021E020D03>+<hex:021E021903>縮放 <hex:021E021403>迴轉方向反轉,,
601,<hex:021E021303>,,
602,<hex:021E021803>旋轉視角 <hex:021E021503>旋轉背景 <hex:021E020D03>+<hex:021E021903>縮放 <hex:021E020D03>+<hex:021E021603>上下移動 <hex:021E021403>迴轉方向反轉,,
603,<hex:021E021303>,,
604,<hex:0212021103>,,
605,<hex:0212021203>,,
606,<hex:021E020F03>,,
607,<hex:021E021003>,,
608,<hex:021E020C03>,,
609,<hex:021E020B03>,,
610,<hex:021E020C03>軟鍵盤,,
611,<hex:021E020B03>次級指令,,
612,左鍵拖曳：旋轉視角 右鍵拖曳：旋轉背景 轉動滑鼠滾輪：縮放,,
613,左鍵拖曳：旋轉視角 右鍵拖曳：旋轉背景 轉動滑鼠滾輪：縮放 滑鼠滾輪按下拖曳：上下移動,,
614,<hex:021E020703>,,
615,剩餘天數：<hex:022003E80203>天,,
616,累積獲得獎勵　<hex:020824E1E80201FF10>等級：<hex:022003E80203><hex:FF0D>尚未獲得<hex:03>,,
617,累計利用天數：<hex:022206E802FF022C03>天<hex:02083DE4E80301FF01><hex:FF35><hex:02100103>距離下一份禮物所需天數：<hex:022206E803FF022C03>天<hex:03>,,
618,剩餘天數<hex:022003E80203>天。<hex:02100103>提醒您提前到官網進行充值。<hex:02100103>https://sqex.to/Msp,,
619,免費體驗時間還剩<hex:022003E80203>天。<hex:02100103>體驗結束後如果想繼續遊玩，請前往官網進行充值。<hex:02100103>官網地址：<hex:02100103>https://sqex.to/Msp,,
620,,,
621,確定要將僱員的形象設定成目前的樣子嗎？,,
622,中斷設定僱員形象。,,
623,確定要中斷設定僱員的形象嗎？,,
624,,,
625,確定要中止編輯角色容貌嗎？<hex:02100103>正在編輯中的容貌會被完全放棄。,,
626,確定要完成角色容貌的編輯嗎？,,
627,確定要放棄編輯中的容貌嗎？<hex:02100103>角色會還原成當前的容貌。,,
628,,,
629,確定要以「<hex:022903EA0203>」登入遊戲嗎？<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※可以通過次級指令重新編輯角色形象。<hex:0249020103><hex:0248020103>,,
630,可以對角色的種族、性別及外貌進行更改。請在次級指令中選擇「重新編輯角色」。,,
631,確定要對角色的種族、性別及外貌進行更改嗎？<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※不進行重新編輯也可以直接登入遊戲。<hex:02100103>※特定條件下的髮型和面妝會回到初始狀態。<hex:02100103>※髮型與頭部裝備的顯示會根據種族不同有所限制。<hex:0249020103><hex:0248020103>,,
632,要重新設定角色的種族、性別以及外貌需要脫下全部防具和首飾。請登入後做好準備再退出回來。,,
633,確定要將上述更改反映到實際角色上嗎？<hex:02100103><hex:024804F201FA03><hex:024904F201FB03>※種族不同在美容師處可選的髮型也會有所不同。<hex:0249020103><hex:0248020103>,,
634,確定要中斷設重新編輯角色形象嗎？,,
635,,,
636,：標記髮型,,
637,<hex:021E020E03>：標記髮型,,
638,只顯示標記的髮型,,
639,通過使用「<hex:02280AFF05>Item<hex:E8020103>」才可以在美容師處選擇的特殊髮型。,,
640,通過完成季節活動「未知的女騎士」或使用「<hex:02280AFF05>Item<hex:E8020103>」才可以在美容師處選擇的特殊髮型。,,
641,為舉辦「永結同心典禮」做準備後才可以在美容師處選擇的特殊髮型。,,
642,通過完成季節活動「令人驚訝的變身奇術」至「帶來歡笑的幸運魔咒」或使用「<hex:02280AFF05>Item<hex:E8020103>」才可以在美容師處選擇的特殊面妝。,,
643,通過使用「<hex:02280AFF05>Item<hex:E8020103>」才可以在美容師處選擇的特殊面妝。,,
644,,,
645,因角色在任務過程中登出或斷開連接，無法重新編輯角色。<hex:02100103>請先登入遊戲，退出任務後重新嘗試。,,
646,因角色處於任務中，無法變更種族、性別以及外觀。,,
647,因角色位於陌迪翁牢獄，無法重新編輯角色。,,
648,現在無法變更角色的種族、性別以及外觀。,,
649,,,
650,是否要從現在連接中的<hex:022903EA0203>資料中心重新連接到<hex:022903EA0303>資料中心？,,
651,保存介面各視窗的位置以及大小等情報，<hex:02100103>包含部分窗口內保存的設定情報。,介面設定,
652,保存每個職業的熱鍵欄與十字熱鍵欄情報。,熱鍵欄,
653,保存套裝列表情報。,套裝列表,
654,保存角色的滑鼠或手把的操作類型設定，<hex:02100103>包括鍵位設定、訊息過濾等情報。,角色設定,
655,保存各個角色專用巨集的情報。,角色專用巨集,
656,保存技能變換設定、坐騎列表的常用列表<hex:02100103>以及肖像設計等情報。,其他,
657,,,
658,,,
659,,,
660,勾選  全選,,
661,<hex:021E020903>勾選  <hex:021E020B03>全選,,
662,,,
663,,,
664,,,
665,,,
666,,,
667,,,
668,,,
669,,,
670,,,
671,,,
672,,,
673,,,
674,,,
675,,,
676,,,
677,,,
678,,,
679,,,
680,100級特職專用裝備,,
681,種族裝備,,
682,龍神裝備,,
683,加隆德裝備,,
684,亞歷山大裝備,,
685,墮龍裝備,,
686,漩渦菁英裝備,,
687,牙蛇菁英裝備,,
688,耀輝菁英裝備,,
689,源氏裝備,,
690,歐米茄裝備,,
691,地獄犬裝備,,
692,矮人裝備,,
693,伊甸之晨裝備,,
694,荒天裝備,,
695,光之戰士裝備,,
696,野玫瑰裝備,,
697,月衛裝備,,
698,孤雲裝備,,
699,獅心裝備,,
700,坦塔羅斯裝備,,
701,艾普/大召喚士裝備,,
702,斯諾/雷光裝備,,
703,薩雷安神童裝備,,
704,路西斯王子裝備,,
705,美堤亞裝備,,
706,波奇裝備,,
707,,,
708,,,
709,,,
710,,,
711,,,
712,,,
713,,,
714,,,
715,,,
716,,,
717,,,
718,,,
719,,,
720,,,
721,,,
722,,,
723,,,
724,,,
725,,,
726,,,
727,,,
728,,,
729,,,
730,,,
731,,,
732,,,
733,,,
734,,,
735,,,
736,,,
737,,,
738,,,
739,,,
740,,,
741,,,
742,,,
743,,,
744,,,
745,,,
746,,,
747,,,
748,,,
749,,,
750,,,
751,,,
752,,,
753,,,
754,,,
755,,,
756,,,
757,,,
758,,,
759,,,
760,,,
761,,,
762,,,
763,,,
764,,,
765,,,
766,,,
767,,,
768,,,
769,,,
770,,,
771,,,
772,,,
773,,,
774,,,
775,,,
776,,,
777,,,
778,,,
779,,,
780,,,
781,,,
782,,,
783,,,
784,,,
785,,,
786,,,
787,,,
788,,,
789,,,
790,,,
791,Japan Data Center,,
792,North America Data Center,,
793,Europe Data Center,,
794,Oceania Data Center,,
795,,,
796,,,
797,,,
798,,,
799,,,
800,DATA CENTER SELECT,,
801,選擇資料中心,,
802,Data Center,,
803,INFORMATION,,
804,,,
805,,,
806,最終幻想14是需要持續與資料中心通訊的遊戲，<hex:02100103>推薦你選擇距離所在地較近的資料中心。<hex:02100103><hex:0208F2022FE1E80201FFF20153><hex:02100103>現在選定的資料中心是推薦給居住在<hex:020932E802FF07>日本<hex:FF07>北美<hex:FF07>歐洲<hex:FF0A>大洋洲<hex:FF01><hex:FF01><hex:FF07>北美<hex:03>的玩家。<hex:02100103><hex:02100103>除此之外，提供角色建立與遊玩的伺服器稱之為「世界」，一個資料中心裡面包含了多個世界。<hex:02100103>如果已經決定好要遊玩的世界，請選擇該世界所屬的資料中心。<hex:FFF0D1><hex:02100103>首先請先選擇一個區域，如果選擇的區域裡有多個資料中心，再從中決定喜歡的資料中心。<hex:02100103>可以在同一個區域裡的任何資料中心以相同的方式進行遊戲。<hex:03>,,
807,,,
808,正在連接到資料中心「<hex:022903EA0203>」。,,
809,正在從資料中心中獲取角色列表。,,
810,確定,,
811,取消,,
812,Japan Data Center,,
813,North America Data Center,,
814,Europe Data Center,,
815,Oceania Data Center,,
816,NA Cloud Data Center (Beta),,
817,,,
818,,,
819,,,
820,「伺服器」即是您的角色所在的世界。<hex:02100103>選定伺服器之後，沒有特殊情況無法變更。<hex:02100103>如果想和朋友一起體驗«最終幻想14»的樂趣，<hex:02100103>請一定要在同一個世界裡建立角色。<hex:02100103><hex:02100103>伺服器根據位於不同位置的資料中心與您所在位置的距離進行分組。<hex:02100103>如果您找不到想要的伺服器，<hex:02100103>請返回標題畫面並選擇另一個資料中心。<hex:02100103>請注意，帶(LEGACY)的伺服器為繼承自1.0的伺服器。<hex:02100103><hex:02100103><hex:020876E4E80302FF6E><hex:02100103><hex:02100103><hex:0212026403><hex:024804F201FA03><hex:024904F201FB03>目前在此伺服器建立角色可享經驗值加成等多項特典！<hex:0249020103><hex:0248020103><hex:FF01><hex:03><hex:0208F2010EE4E80303FFF20104><hex:02100103><hex:02100103><hex:024804F201FE03><hex:024904F201FF03>這個伺服器目前限制創建新角色。<hex:02100103>請等待解除限制，或在其他伺服器創建角色。<hex:02100103>在其他伺服器創建角色並開始遊戲後，<hex:02100103>可以使用跨界傳送等功能移動到這個伺服器。<hex:0249020103><hex:0248020103><hex:FF01><hex:03>,,
821,,,
822,,,
823,讀取在<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存的<hex:022003E80303>號<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>♂<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>♀<hex:03>人物形象資料。,,
824,在「最終幻想XIV」文件夾中檢測到了人物形象數據。<hex:02100103>請選擇要讀取的數據，前往建立人物形象的最後一步。,,
825,,,
826,,,
827,,,
828,,,
829,,,
830,,,
831,,,
832,要載入事先建好的角色資料嗎？,,
833,,,
834,,,
835,,,
836,PlayStation®4版尚未開始提供該服務，<hex:02100103>請耐心等待。,,
837,<hex:02100103>（複製對象）,,
838,<hex:02100103>（覆蓋對象）,,
839,<hex:021E020603>滾動,,
840,備份客戶端通用設定資料,,
841,備份角色設定資料,,
842,備份角色設定資料,,
843,CLIENT SETTINGS BACKUP,,
844,CHARACTER SETTINGS BACKUP,,
845,CLIENT SETTINGS BACKUP DATA,,
846,CHARACTER SETTINGS BACKUP DATA,,
847,下載,,
848,上傳,,
849,備份：<hex:024804F2023703><hex:024904F2023803>客戶端通用設定資料<hex:0249020103><hex:0248020103>,,
850,備份：<hex:024804F2023903><hex:024904F2023A03>角色專有設定資料<hex:0249020103><hex:0248020103>,,
851,備份<hex:024804F2023703><hex:024904F2023803>客戶端通用設定資料<hex:0249020103><hex:0248020103>，包括全形色公用巨集還有介面尺寸、聲音設定等一部分系統設定。<hex:02100103>※受設備環境影響的畫面解析度、控制設備等設定不在備份範圍內。,,
852,將<hex:024804F2023903><hex:024904F2023A03>角色專有設定資料<hex:0249020103><hex:0248020103>備份到伺服器保存，包括角色設定、介面布局、熱鍵欄、套裝列表等。<hex:02100103>※道具整理與所持狀況確認用資料不在備份範圍內。,,
853,<hex:024804F2023703><hex:024904F2023803>「客戶端通用設定資料」<hex:0249020103><hex:0248020103>的備份,,
854,目標角色：<hex:024804F2023903><hex:024904F2023A03><hex:022903EA0203><hex:0212025903><hex:022903EA0303><hex:0249020103><hex:0248020103>,,
855,免費體驗期玩家無法使用此功能。,,
856,伺服器繁忙，暫時無法使用此功能。,,
857,DOWNLOAD,,
858,UPLOAD,,
859,伺服器資料備份,,
860,本地客戶端資料,,
861,將<hex:024804F2023703><hex:024904F2023803>客戶端通用設定資料<hex:0249020103><hex:0248020103>保存到伺服器。<hex:02100103>※保存資料到伺服器後，須經過23小時才能再次保存。,,
862,將所選角色的<hex:024804F2023903><hex:024904F2023A03>角色設定資料<hex:0249020103><hex:0248020103>保存到伺服器。<hex:02100103>※保存資料到伺服器後，須經過23小時才能再次保存。,,
863,用伺服器上保存的<hex:024804F2023703><hex:024904F2023803>客戶端通用設定資料<hex:0249020103><hex:0248020103>覆蓋當前本地的設定。,,
864,用伺服器上保存的<hex:024804F2023903><hex:024904F2023A03>角色設定資料<hex:0249020103><hex:0248020103>覆蓋所選角色當前本地的設定。,,
865,使用其他角色的角色設定資料。,,
866,當前角色,,
867,最近備份過的其他角色（限同一資料中心內的角色）,,
868,NO DATA,,
869,Backup Date: <hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>,,
870,[<hex:02091DE802FF04>Win<hex:FF04>PS4<hex:FF04>Mac<hex:FF04>PS5<hex:FF05>Xbox<hex:03>],,
871,已做好備份準備。,,
872,已做好下載準備。,,
873,用其他角色的<hex:024804F2023903><hex:024904F2023A03>角色設定資料<hex:0249020103><hex:0248020103>覆蓋所選角色當前本地的設定。,,
874,資料一致，無需上傳。,,
875,備份過於頻繁，暫時無法備份。<hex:02100103>下次可備份時間：<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>,,
876,沒有客戶端通用設定資料的備份。,,
877,所選角色沒有備份資料。,,
878,,,
879,暫時不能進行上傳。,,
880,備份服務暫停提供。,,
881,確定要用「<hex:022903EA0203><hex:0212025903><hex:022903EA0303>」的備份資料覆蓋<hex:02100103>「<hex:022903EA0403><hex:0212025903><hex:022903EA0503>」的角色設定資料嗎？,,
882,沒有起他角色的<hex:024804F2023903><hex:024904F2023A03>角色設定資料<hex:0249020103><hex:0248020103>備份。,,
883,查找,,
884,Data Ready,,
885,備份準備中。,,
886,正在下載備份資料。,,
887,正在上傳備份資料。,,
888,伺服器備份資料已覆蓋本地客戶端通用設定資料。<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※部分設定需要重啟遊戲後生效。<hex:0249020103><hex:0248020103>,,
889,本地的客戶端通用設定資料已上傳伺服器保存。,,
890,伺服器備份資料已覆蓋本地<hex:022903EA0203><hex:0212025903><hex:022903EA0303>的設定資料。<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※聲音等設定在另外的客戶端通用設定資料內，請互相結合使用。<hex:0249020103><hex:0248020103>,,
891,本地<hex:022903EA0203><hex:0212025903><hex:022903EA0303>的資料已上傳伺服器保存。<hex:02100103><hex:024804F201FC03><hex:024904F201FD03>※聲音等設定在另外的客戶端通用設定資料內，請互相結合使用。<hex:0249020103><hex:0248020103>,,
892,設定資料不足，無法備份。<hex:02100103>請先使用角色登入遊戲，然後返回標題畫面重試。<hex:02100103>[<hex:022003E80203>],,
