key,3,4,5
1257,,,
1258,,,
1259,,,
1260,,,
1261,,,
1262,,,
1263,,,
1264,,,
1265,,,
1266,,,
1267,,,
1268,,,
1269,,,
1270,,,
1271,,,
1272,,,
1273,,,
1274,,,
1275,,,
1276,,,
1277,,,
1278,,,
1279,,,
1280,,,
1281,,,
1282,,,
1283,,,
1284,,,
1285,,,
1286,,,
1287,,,
1288,,,
1289,,,
1290,,,
1291,,,
1292,,,
1293,,,
1294,,,
1295,,,
1296,,,
1297,,,
1298,,,
1299,,,
1300,,,
1301,,,
1302,,,
1303,,,
1304,,,
1305,,,
1306,,,
1307,,,
1308,,,
1309,,,
1310,,,
1311,,,
1312,,,
1313,,,
1314,,,
1315,,,
1316,,,
1317,,,
1318,,,
1319,,,
1320,,,
1321,,,
1322,,,
1323,,,
1324,,,
1325,,,
1326,,,
1327,,,
1328,,,
1329,,,
1330,,,
1331,,,
1332,,,
1333,,,
1334,,,
1335,,,
1336,,,
1337,,,
1338,,,
1339,,,
1340,,,
1341,,,
1342,,,
1343,,,
1344,,,
1345,,,
1346,,,
1347,,,
1348,,,
1349,,,
1350,,,
1351,,,
1352,,,
1353,,,
1354,,,
1355,,,
1356,,,
1357,,,
1358,,,
1359,,,
1360,,,
1361,,,
1362,,,
1363,,,
1364,,,
1365,,,
1366,,,
1367,,,
1368,,,
1369,,,
1370,,,
1371,,,
1372,,,
1373,,,
1374,,,
1375,,,
1376,,,
1377,,,
1378,,,
1379,,,
1380,,,
1381,,,
1382,,,
1383,,,
1384,,,
1385,,,
1386,,,
1387,,,
1388,,,
1389,,,
1390,,,
1391,,,
1392,,,
1393,,,
1394,,,
1395,,,
1396,,,
1397,,,
1398,,,
1399,,,
1400,,,
1401,,,
1402,,,
1403,,,
1404,,,
1405,,,
1406,,,
1407,,,
1408,,,
1409,,,
1410,,,
1411,,,
1412,,,
1413,,,
1414,,,
1415,,,
1416,,,
1417,,,
1418,,,
1419,,,
1420,,,
1421,,,
1422,,,
1423,,,
1424,,,
1425,,,
1426,,,
1427,,,
1428,,,
1429,,,
1430,,,
1431,,,
1432,,,
1433,,,
1434,,,
1435,,,
1436,,,
1437,,,
1438,,,
1439,,,
1440,,,
1441,,,
1442,,,
1443,,,
1444,,,
1445,,,
1446,,,
1447,,,
1448,,,
1449,,,
1450,,,
1451,,,
1452,,,
1453,,,
1454,,,
1455,,,
1456,,,
1457,,,
1458,,,
1459,,,
1460,,,
1461,,,
1462,,,
1463,,,
1464,,,
1465,,,
1466,,,
1467,,,
1468,,,
1469,,,
1470,,,
1471,,,
1472,,,
1473,,,
1474,,,
1475,,,
1476,,,
1477,,,
1478,,,
1479,,,
1480,,,
1481,,,
1482,,,
1483,,,
1484,,,
1485,,,
1486,,,
1487,,,
1488,,,
1489,,,
1490,,,
1491,,,
1492,,,
1493,,,
1494,,,
1495,,,
1496,,,
1497,,,
1498,,,
1499,,,
1500,,,
1501,,,
1502,,,
1503,,,
1504,,,
1505,,,
1506,,,
1507,,,
1508,,,
1509,,,
1510,,,
1511,,,
1512,,,
1513,,,
1514,,,
1515,,,
1516,,,
1517,,,
1518,,,
1519,,,
1520,,,
1521,,,
1522,,,
1523,,,
1524,,,
1525,,,
1526,,,
1527,,,
1528,,,
1529,,,
1530,,,
1531,,,
1532,,,
1533,,,
1534,,,
1535,,,
1536,,,
1537,,,
1538,,,
1539,,,
1540,,,
1541,,,
1542,,,
1543,,,
1544,,,
1545,,,
1546,,,
1547,,,
1548,,,
1549,,,
1550,,,
1551,,,
1552,,,
1553,,,
1554,,,
1555,,,
1556,,,
1557,,,
1558,,,
1559,,,
1560,,,
1561,,,
1562,,,
1563,,,
1564,,,
1565,,,
1566,,,
1567,,,
1568,,,
1569,,,
1570,,,
1571,,,
1572,,,
1573,,,
1574,,,
1575,,,
1576,,,
1577,,,
1578,,,
1579,,,
1580,,,
1581,,,
1582,,,
1583,,,
1584,,,
1585,,,
1586,,,
1587,,,
1588,,,
1589,,,
1590,,,
1591,,,
1592,,,
1593,,,
1594,,,
1595,,,
1596,,,
1597,,,
1598,,,
1599,,,
1600,,,
1601,,,
1602,,,
1603,,,
1604,,,
1605,,,
1606,,,
1607,,,
1608,,,
1609,,,
1610,,,
1611,,,
1612,,,
1613,,,
1614,,,
1615,,,
1616,,,
1617,,,
1618,,,
1619,,,
1620,,,
1621,,,
1622,,,
1623,,,
1624,,,
1625,,,
1626,,,
1627,,,
1628,,,
1629,,,
1630,,,
1631,,,
1632,,,
1633,,,
1634,,,
1635,,,
1636,,,
1637,,,
1638,,,
1639,,,
1640,,,
1641,,,
1642,,,
1643,,,
1644,,,
1645,,,
1646,,,
1647,,,
1648,,,
1649,,,
1650,,,
1651,,,
1652,,,
1653,,,
1654,,,
1655,,,
1656,,,
1657,,,
1658,,,
1659,,,
1660,,,
1661,,,
1662,,,
1663,,,
1664,,,
1665,,,
1666,,,
1667,,,
1668,,,
1669,,,
1670,,,
1671,,,
1672,,,
1673,,,
1674,,,
1675,,,
1676,,,
1677,,,
1678,,,
1679,,,
1680,,,
1681,,,
1682,,,
1683,,,
1684,,,
1685,,,
1686,,,
1687,,,
1688,,,
1689,,,
1690,,,
1691,,,
1692,,,
1693,,,
1694,,,
1695,,,
1696,,,
1697,,,
1698,,,
1699,,,
1700,,,
1701,,,
1702,,,
1703,,,
1704,,,
1705,,,
1706,,,
1707,,,
1708,,,
1709,,,
1710,,,
1711,,,
1712,,,
1713,,,
1714,,,
1715,,,
1716,,,
1717,,,
1718,,,
1719,,,
1720,,,
1721,,,
1722,,,
1723,,,
1724,,,
1725,,,
1726,,,
1727,,,
1728,,,
1729,,,
1730,,,
1731,,,
1732,,,
1733,,,
1734,,,
1735,,,
1736,,,
1737,,,
1738,,,
1739,,,
1740,鬍鬚與傷痕等,,
1741,黑痣與傷痕等,,
1742,刺青,,
1743,耳飾,,
1744,刺青顏色,,
1745,耳飾顏色,,
1746,瞳孔輪廓,,
1747,鱗片與飾品,,
1748,瞳孔輪廓顏色,,
1749,刺青與裝飾,,
1750,刺青與裝飾顏色,,
1751,黑痣與裝飾等,,
1752,,,
1753,牙齒長度,,
1754,,,
1755,刺青與裝飾,,
1756,刺青與裝飾顏色,,
1757,,,
1758,,,
1759,,,
1760,,,
1761,,,
1762,,,
1763,,,
1764,,,
1765,,,
1766,,,
1767,,,
1768,,,
1769,,,
1770,,,
1771,,,
1772,,,
1773,,,
1774,,,
1775,,,
1776,,,
1777,,,
1778,,,
1779,,,
1780,,,
1781,,,
1782,,,
1783,,,
1784,,,
1785,,,
1786,,,
1787,,,
1788,,,
1789,,,
1790,,,
1791,,,
1792,,,
1793,,,
1794,,,
1795,,,
1796,,,
1797,,,
1798,,,
1799,,,
1800,確定要取消登入嗎？,,
1801,一段時間內沒有進行任何操作，已經自動登出遊戲。,,
1802,,,
1803,,,
1804,,,
1805,,,
1806,,,
1807,,,
1808,,,
1809,,,
1810,,,
1811,,,
1812,,,
1813,,,
1814,,,
1815,,,
1816,,,
1817,,,
1818,,,
1819,,,
1820,,,
1821,,,
1822,,,
1823,,,
1824,,,
1825,,,
1826,,,
1827,,,
1828,,,
1829,,,
1830,,,
1831,,,
1832,,,
1833,,,
1834,,,
1835,,,
1836,,,
1837,,,
1838,,,
1839,,,
1840,,,
1841,,,
1842,,,
1843,,,
1844,,,
1845,,,
1846,,,
1847,,,
1848,,,
1849,,,
1850,,,
1851,,,
1852,,,
1853,,,
1854,,,
1855,,,
1856,,,
1857,,,
1858,,,
1859,,,
1860,,,
1861,,,
1862,,,
1863,,,
1864,,,
1865,,,
1866,,,
1867,,,
1868,,,
1869,,,
1870,,,
1871,,,
1872,,,
1873,,,
1874,,,
1875,,,
1876,,,
1877,,,
1878,,,
1879,,,
1880,,,
1881,,,
1882,,,
1883,,,
1884,,,
1885,,,
1886,,,
1887,,,
1888,,,
1889,,,
1890,,,
1891,,,
1892,,,
1893,,,
1894,,,
1895,,,
1896,,,
1897,,,
1898,,,
1899,,,
1900,,,
1901,,,
1902,,,
1903,,,
1904,,,
1905,,,
1906,,,
1907,,,
1908,,,
1909,,,
1910,,,
1911,,,
1912,,,
1913,,,
1914,,,
1915,,,
1916,,,
1917,,,
1918,,,
1919,,,
1920,,,
1921,,,
1922,,,
1923,,,
1924,,,
1925,,,
1926,,,
1927,,,
1928,,,
1929,,,
1930,,,
1931,,,
1932,,,
1933,,,
1934,,,
1935,,,
1936,,,
1937,,,
1938,,,
1939,,,
1940,,,
1941,,,
1942,,,
1943,,,
1944,,,
1945,,,
1946,,,
1947,,,
1948,,,
1949,,,
1950,請選擇角色種族及性別。,,
1951,請選擇角色部族。,,
1952,請選擇角色性別。,,
1953,請設定角色特徵。,,
1954,請設定角色命名日期。<hex:02100103><hex:02100103><hex:0248020203><hex:0249022503>角色的生日對遊戲進程沒有任何影響。<hex:0249020103><hex:0248020103>,,
1955,請選擇角色守護神。<hex:02100103><hex:02100103><hex:0248020203><hex:0249022503>角色的守護神對遊戲進程沒有任何影響。<hex:0249020103><hex:0248020103>,,
1956,請選擇開始遊戲時的職業。,,
1957,請選擇角色所在伺服器。,,
1958,請設定角色姓名。,,
1959,請修改角色姓名。,,
1960,將當前的預覽服裝設為僱員的正式服裝。遊戲中僱員將會穿著這套服裝出現。,,
1961,將角色的預覽服裝更換為初期裝備。此套服裝在遊戲開始時會作為預設裝備。,,
1962,將角色的預覽服裝更換為所選初始職業成長後對應的特職專有裝備。為角色選擇戰鬥職業之後即可查看。,,
1963,將角色的預覽服裝更換為內衣。此套服裝在遊戲中將裝備卸除後即可看到。,,
1964,將角色的姿勢設定為站姿。可以方便地查看各個細節。,,
1965,預覽角色各種情感動作的表現。可以方便地確認角色的動作習慣。,,
1966,,,
1967,將背景畫面與環境切換到「乙太空間」。,,
1968,將背景畫面與環境切換到「森林場景」。,,
1969,將背景畫面與環境切換到「室內」。,,
1970,放棄未完成的角色，退出角色建立。,,
1971,將背景畫面與環境切換到「海岸場景」。,,
1972,將背景畫面與環境切換到「荒野場景」。,,
1973,EORZEAN CALENDAR,,"艾歐澤亞歷，星與靈雙極性交互輪迴之月，依6屬性順次排列，從而成為一「年」。
（※所選月日對應的新曆日期會顯示在畫面下部）"
1974,<hex:02280EFF09>ClassJob<hex:E8021F03>   Lv.<hex:022003E80303>,,
1975,<hex:02280EFF09>ClassJob<hex:E8020103>,,
1976,調整系統設定。,,
1977,調整背景的打光方式及時間。,,
1978,調整外景環境背景的天氣。,,
1979,調整視角操作。,,
1980,Limsa Lominsa,,"利姆薩·羅敏薩濱海城邦位於羅塔諾內海上的威爾布蘭德島的南岸，統轄著威爾布蘭德島的南部地區。
利姆薩·羅敏薩的人民用鐵橋將散布在海灣內的無數小島和岩礁連接到了一起，並以白堊為材料搭建了街道及各種建築。
城邦的領袖叫做「提督」，是由城邦居民所選舉出來。提督負責管理城邦的各項事務，並且掌管著強大的海軍。
雖然這裡的海軍幾乎將艾歐澤亞近海的制海權完全掌握到手中，不過時而也會有海賊事件發生。"
1981,Gridania,,"格里達尼亞田園城邦位於阿爾迪納德次大陸的東部，統轄著周圍茂盛的森林和眾多的河流。
格里達尼亞的人民在城內無數的運河上搭建了水車，並以樹木為材料搭建了街道及各種建築。
城邦中有著以鬼哭隊為首的多個獵人部隊，他們經常在森林中巡邏，以守護城邦的安全。"
1982,Ul‘dah,,"烏爾達哈貿易城邦位於阿爾迪納德次大陸的南部，統轄著周圍荒涼的沙漠與戈壁。
烏爾達哈的城鎮四周建有高大的城牆，內部則建有鬥技場及游技場等設施。以穹頂城堡為中心形成了圓周型的城鎮。 
雖然官方聲稱城邦元首在歷史上歷來都是烏爾達哈王朝的女王，然而實際上則是由被稱為沙蠍眾的6名領導人實行寡頭制來管理事務。 "
1983,,,
1984,角色名字只能使用英文字母、撇號和減號。<hex:02100103>First Name / Family Name 單格2個字以上15個字以內，<hex:02100103>兩者加起來不得超過20個字。 <hex:02100103>撇號和減號不得放在名字的最前面和連續使用。 ,,
1985,角色名字只能使用英文字母、撇號和減號。<hex:02100103>長度在3個字以上20個字以內。 <hex:02100103>撇號和減號不得放在名字的最前面和連續使用。 ,,
1986,,,
1987,,,
1988,,,
1989,,,
1990,將角色的預覽服裝更換當前遊戲內裝備。隨裝備情況不同可能會將面部及頭髮遮蓋住。,,
1991,將背景畫面與環境切換到「乙太空間」。,,
1992,將背景畫面與環境切換到「森林場景」。,,
1993,將背景畫面與環境切換到「室內」。,,
1994,放棄未編輯完的角色，退出角色編輯。,,
1995,將背景畫面與環境切換到「海岸場景」。,,
1996,將背景畫面與環境切換到「荒野場景」。,,
1997,,,
1998,,,
1999,,,
2000,© SQUARE ENIX,,
2001,GAME START,,
2002,EXIT,,
2003,SYSTEM CONFIG,,
2004,OPENING MOVIE,,
2005,,,
2006,DATA CENTER,,
2007,OPENING MOVIE,,
2008,A REALM REBORN DEMO & TITLE,,
2009,BACK,,
2010,CHARACTER SELECT,,
2011,MOVIE & TITLE VERSIONS,,
2012,HEAVENSWARD DEMO & TITLE,,
2013,STORMBLOOD DEMO & TITLE,,
2014,SHADOWBRINGERS DEMO & TITLE,,
2015,RACE&GENDER,,
2016,TRIBE,,
2017,BIRTHDAY,,
2018,GUARDIAN,,
2019,CLASS,,
2020,LOCATION,,
2021,WORLD VISIT,,
2022,ENDWALKER DEMO & TITLE,,
2023,DAWNTRAIL DEMO & TITLE,,
2024,,,
2025,選擇伺服器,,
2026,,,
2027,建立新角色,,
2028,SAVED CHARACTERS,,
2029,,,
2030,WORLD SELECT,,
2031,,,
2032,,,
2033,World List,,
2034,,,
2035,名字,,
2036,姓氏,,
2037,變更,,
2038,CHARACTER NAME,,
2039,請更改角色姓名。,,
2040,RETAINER NAME,,
2041,請更改僱員姓名。,,
2042,,,
2043,隨機生成<hex:02092FE803FF15><hex:02280BFF06>Tribe<hex:E8020103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8020203>女性<hex:03>風格的名字。<hex:02100103>生成之後的名字可以直接進行編輯。,,
2044,要使用已保存的角色形象嗎？,,
2045,自動選擇了<hex:022903EA0203>伺服器，<hex:02100103>確定進入下一步嗎？,,
2046,選擇其它伺服器,,
2047,返回,,
2048,,,
2049,,,
2050,OK,,
2051,CANCEL,,
2052,RETURN,,
2053,UPDATE,,
2054,,,
2055,CHARACTER CREATION,,
2056,CHARACTER CUSTOMIZE,,
2057,LICENSE,,
2058,OPTIONS,,
2059,INSTALL INFO,,
2060,POSE,,
2061,普通,,
2062,獨有,,
2063,隨機,,
2064,服裝,,
2065,種族,,
2066,特職,,
2067,內衣,,
2068,僱員,,
2069,裝備,,
2070,環境,,
2071,早上,,
2072,中午,,
2073,傍晚,,
2074,深夜,,
2075,晝間,,
2076,夜間,,
2077,Head/Facewear off,,
2078,在角色預覽中摘除頭部、耳部、頸部裝備及眼鏡，以便更好地查看角色的臉部及髮型。,,
2079,,,
2080,1,,
2081,1,,
2082,2,,
2083,2,,
2084,3,,
2085,3,,
2086,4,,
2087,4,,
2088,5,,
2089,5,,
2090,6,,
2091,6,,
2092,,,
2093,,,
2094,,,
2095,燈光1,,
2096,燈光2,,
2097,,,
2098,,,
2099,,,
2100,姓名,,
2101,名字,,
2102,姓氏,,
2103,,,
2104,確定,,
2105,"First Name, Family Name<hex:02100103>名字單格長度在2個字以上15個字以內，兩格相加需在20個字以內。<hex:02100103><hex:02100103>名字不能與他人重複。<hex:02100103><hex:02100103>只能使用英文字母和‘號。",,
2106,隨機生成<hex:02092FE803FF15><hex:02280BFF06>Tribe<hex:E8020103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8020203>女性<hex:03>風格的名字。<hex:02100103>生成之後的名字可以直接進行編輯。,,
2107,,,
2108,,,
2109,,,
2110,©,,
2111,®,,
2112,,,
2113,,,
2114,,,
2115,,,
2116,,,
2117,,,
2118,,,
2119,,,
2120,ORIGIN,,
2121,NEW,,
2122,濃豔,,
2123,清淡,,
2124,雙眼顏色,,
2125,虹膜異色,,
2126,隨機生成,,
2127,無,,
2128,髮色,,
2129,挑染,,
2130,PING STATUS,,
2131,,,
2132,,,
2133,返回當前容貌,,
2134,紋染,,
2135,反轉,,
2136,,,
2137,,,
2138,,,
2139,,,
2140,CHARACTER DATA IMPORT,,
2141,在「最終幻想XIV」文件夾下檢測到了角色資料。<hex:02100103>請選擇要導入的角色。,,
2142,資料,,
2143,儲存編號,,
2144,部族/性別,,
2145,,,
2146,沒有找到已保存的角色資料。,,
2147,所選資料為<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>。讀取該資料需要安裝«<hex:02280FFF0A>ExVersion<hex:E8060103>»。,,
2148,,,
2149,,,
2150,CHARACTER DATA EXPORT,,
2151,請選擇保存資料的位置,,
2152,資料,,
2153,儲存編號,,
2154,部族/性別,,
2155,,,
2156,,,
2157,,,
2158,,,
2159,,,
2160,將<hex:020929E803FF12><hex:02280BFF06>Tribe<hex:E8020103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8020203>女<hex:03>的形象存到臨時資料欄<hex:022003E80403>中。,,
2161,備註,,
2162,保存,,
2163,取消,,
2164,讀取在<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存的<hex:022003E80303>號<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>角色形象。,,
2165,確定,,
2166,取消,,
2167,讀取1.0版本<hex:022903EA0203>伺服器中<hex:022903EA0303>的角色形象：<hex:02092FE805FF15><hex:02280BFF06>Tribe<hex:E8040103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8040203>女性<hex:03>。,,
2168,讀取1.0版本臨時存檔<hex:022003E80303>中的角色形象：<hex:02092FE805FF15><hex:02280BFF06>Tribe<hex:E8040103>男性<hex:FF15><hex:02280BFF06>Tribe<hex:E8040203>女性<hex:03>。,,
2169,確定要覆蓋掉<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的<hex:020929E805FF12><hex:02280BFF06>Tribe<hex:E8040103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8040203>女<hex:03>嗎？,,
2170,（1.0版）,,
2171,（β版）,,
2172,（基準測試）,,
2173,<hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03>保存,,
2174,臨時資料欄<hex:022003E80203>,,
2175,<hex:020929E803FF12><hex:02280BFF06>Tribe<hex:E8020103>男<hex:FF12><hex:02280BFF06>Tribe<hex:E8020203>女<hex:03>,,
2176,要保存目前的形象嗎？<hex:02100103>今後建立新角色時，可以讀取已保存的角色形象，快速完成角色的建立。,,
2177,是,,
2178,否,,
2179,無法讀取已有的形象資料，文件格式錯誤或文件已損壞。,,
2180,確定,,
2181,要讀取已保存的形象嗎？<hex:02100103>當前編輯中的形象將會消失。,,
2182,是,,
2183,否,,
2184,保存完畢。,,
2185,保存失敗。,,
2186,確定,,
2187,保存建立完畢的形象嗎？保存後的形象可以在建立角色選單中查看，同時在«最終幻想14»正式版遊戲中也可以繼承已保存的形象。,,
2188,不相容資料,,
2189,要覆蓋資料嗎？<hex:02100103><hex:020703E80203><hex:022002DF03>/<hex:022002DE03>/<hex:022002DC03> <hex:022002DB03>:<hex:022402DA03>保存在資料欄<hex:022003E80303>的形象與當前版本不相容。,,
2190,MOVIES,,
2191,A REALM REBORN DEMO,,
2192,HEAVENSWARD DEMO,,
2193,STORMBLOOD DEMO,,
2194,,,
2195,,,
2196,,,
2197,,,
2198,,,
2199,,,
2200,,,
